City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
453,Amapa,BR,1.0,-52.0,73.42,93,75,2.1,broken clouds
454,Vanimo,PG,-2.6741,141.3028,85.93,62,19,1.97,few clouds
455,Fairbanks,US,64.8378,-147.7164,84.09,46,1,1.99,smoke
456,Uribia,CO,11.7139,-72.266,82.4,68,0,22.82,clear sky
457,Krasnoselkup,RU,65.7,82.4667,68.09,66,13,10.25,few clouds
458,Izumo,JP,35.3667,132.7667,91.29,58,0,4.61,clear sky
459,Aljezur,PT,37.3191,-8.8033,64.83,96,28,11.72,scattered clouds
460,Cache Creek,CA,50.8101,-121.3246,90.05,18,100,10.96,overcast clouds
461,Sal Rei,CV,16.1833,-22.9167,75.76,86,100,13.2,overcast clouds
462,Lubango,AO,-14.9172,13.4925,58.64,33,0,4.7,clear sky
463,Kupang,ID,-10.1667,123.5833,84.78,61,40,21.85,scattered clouds
464,Priargunsk,RU,50.3691,119.1012,66.76,74,22,1.48,few clouds
465,Ayorou,NE,14.7308,0.9174,78.22,77,100,9.84,overcast clouds
466,Tessalit,ML,20.1986,1.0114,82.26,59,100,19.26,overcast clouds
467,Beloha,MG,-25.1667,45.05,62.65,63,0,5.55,clear sky
468,Kitama,TZ,-10.7167,39.7333,67.8,87,97,3.49,overcast clouds
469,Kultuk,RU,51.7208,103.6956,67.24,84,35,3.78,scattered clouds
470,Jacareacanga,BR,-6.2222,-57.7528,76.62,39,72,0.74,broken clouds
471,Kalianget,ID,-7.05,113.9333,82.65,69,79,11.56,broken clouds
472,Vitim,RU,59.4511,112.5578,62.17,89,100,9.04,overcast clouds
473,Kuhdasht,IR,33.535,47.6061,77.29,31,10,3.62,clear sky
474,Sundarnagar,IN,31.5333,76.8833,73.45,83,0,3.13,clear sky
475,Pontianak,ID,-0.0333,109.3333,76.98,94,20,3.44,few clouds
476,Santa Rosalia,MX,27.3167,-112.2833,88.0,57,0,6.26,clear sky
477,Isangel,VU,-19.55,169.2667,69.91,100,90,6.91,overcast clouds
478,Shiyan,CN,32.6475,110.7781,81.59,73,99,3.04,overcast clouds
479,Aasiaat,GL,68.7098,-52.8699,38.1,98,100,7.09,light rain
480,Port Blair,IN,11.6667,92.75,82.29,83,100,20.27,overcast clouds
481,Banjar,ID,-8.19,114.9675,80.46,77,38,0.85,scattered clouds
482,Iberia,US,29.9502,-91.7507,80.67,69,1,4.61,clear sky
483,Kihei,US,20.785,-156.4656,83.46,79,40,21.85,light rain
484,Kajaani,FI,64.2273,27.7285,41.05,100,0,1.14,clear sky
485,Okhotsk,RU,59.3833,143.3,64.81,54,1,5.41,clear sky
486,Hervey Bay,AU,-25.2986,152.8535,68.11,58,82,4.38,broken clouds
487,Kutoarjo,ID,-7.7169,109.9128,81.88,80,93,2.17,overcast clouds
488,Colares,PT,38.7992,-9.4469,67.68,76,14,3.0,few clouds
489,Bubaque,GW,11.2833,-15.8333,78.48,86,100,24.45,light rain
490,Kavaratti,IN,10.5669,72.642,82.27,82,100,21.5,overcast clouds
491,Mandvi,IN,22.8333,69.3667,81.18,80,100,14.34,overcast clouds
492,Okato,NZ,-39.2,173.8833,55.42,84,72,5.97,light rain
493,Merauke,ID,-8.4667,140.3333,80.1,68,97,10.58,overcast clouds
494,Clayton,US,33.5335,-84.3666,79.0,85,1,0.0,clear sky
495,Oyama,JP,36.3,139.8,93.81,45,62,3.47,broken clouds
496,Salalah,OM,17.0151,54.0924,78.89,94,90,6.91,light intensity drizzle
497,Inirida,CO,3.8653,-67.9239,70.41,99,33,2.15,scattered clouds
498,Newport,GB,51.5877,-2.9984,61.86,92,100,13.98,light rain
499,Le Vauclin,MQ,14.5452,-60.8388,81.84,89,75,4.61,broken clouds
500,Balagansk,RU,54.0103,103.0544,69.1,54,14,4.0,few clouds
501,Sidoarjo,ID,-7.4478,112.7183,84.16,74,20,6.91,few clouds
502,Glenwood Springs,US,39.5505,-107.3248,90.52,30,1,3.44,clear sky
503,Meiganga,CM,6.5167,14.3,63.75,96,100,3.44,overcast clouds
504,San Rafael,AR,-34.6177,-68.3301,61.48,30,65,9.19,broken clouds
505,Howard Springs,AU,-12.497,131.047,78.82,29,97,13.96,overcast clouds
506,Shitanjing,CN,39.2342,106.3439,72.41,26,100,7.56,overcast clouds
507,Muyezerskiy,RU,63.9333,31.65,53.85,69,100,1.81,overcast clouds
508,Lerwick,GB,60.1545,-1.1494,57.2,93,56,16.8,broken clouds
509,Wenling,CN,28.3669,121.36,87.91,89,100,5.66,overcast clouds
510,Mangrol,IN,21.1167,70.1167,81.25,83,100,13.58,overcast clouds
511,Eyl,SO,7.9803,49.8164,76.64,66,31,24.38,scattered clouds
512,Nicoya,CR,10.1483,-85.452,74.75,93,100,2.33,moderate rain
513,Dauphin,CA,51.1494,-100.0502,68.14,60,1,5.75,clear sky
514,Rocha,UY,-34.4833,-54.3333,59.29,82,98,10.33,overcast clouds
515,Benghazi,LY,32.1167,20.0667,83.05,64,0,4.54,clear sky
516,Vestmannaeyjar,IS,63.4427,-20.2734,54.79,83,27,1.07,scattered clouds
517,Pau,FR,43.4167,-0.5833,65.86,94,90,4.61,overcast clouds
518,Nehe,CN,48.4833,124.8333,68.59,80,5,7.38,clear sky
519,Faya,SA,18.3851,42.4509,64.92,66,91,4.16,overcast clouds
520,Hollins,US,37.3413,-79.9431,78.22,67,62,1.5,broken clouds
521,Salamiyah,SY,35.0113,37.0532,77.85,48,7,6.98,clear sky
522,Xichang,CN,27.8964,102.2634,72.63,75,100,1.21,overcast clouds
523,Henties Bay,NA,-22.116,14.2845,53.85,86,6,4.74,clear sky
524,Baiquan,CN,47.5833,126.0833,69.44,79,1,10.8,clear sky
525,Palmares Do Sul,BR,-30.2578,-50.5097,62.17,86,100,18.34,overcast clouds
526,Ariquemes,BR,-9.9133,-63.0408,75.78,43,40,2.28,scattered clouds
527,Milton,US,34.1322,-84.3007,78.62,80,100,3.29,overcast clouds
528,Ixtapa,MX,20.7,-105.2,76.23,100,90,6.91,overcast clouds
529,Calatayud,ES,41.3535,-1.6432,72.18,52,0,2.28,clear sky
530,Jalu,LY,29.0331,21.5482,88.38,24,0,9.37,clear sky
531,Zhezkazgan,KZ,47.8043,67.7144,73.71,33,1,8.32,clear sky
532,Pandan,PH,14.0453,124.1694,87.76,63,89,13.2,overcast clouds
533,Bakaly,RU,55.1789,53.8028,56.3,94,1,4.36,clear sky
534,Shellbrook,CA,53.2168,-106.4011,78.03,31,38,4.74,scattered clouds
535,Seoul,KR,37.5683,126.9778,89.17,58,40,2.3,scattered clouds
536,Abnub,EG,27.2696,31.1511,86.22,16,0,5.39,clear sky
537,Goiatuba,BR,-18.0125,-49.3547,68.11,41,87,9.31,overcast clouds
538,Lukulu,ZM,-14.3707,23.242,52.11,27,0,4.99,clear sky
539,Frederikshavn,DK,57.4407,10.5366,55.98,81,0,8.05,clear sky
540,Ankang,CN,32.68,109.0172,79.43,76,99,1.05,overcast clouds
541,Kailua,US,21.4022,-157.7394,87.78,65,90,12.66,overcast clouds
542,Itupiranga,BR,-5.1347,-49.3267,73.72,40,2,1.48,clear sky
543,Loreto,MX,22.2667,-101.9667,69.15,60,84,11.9,broken clouds
544,Fuyu,CN,45.1833,124.8167,76.01,64,98,8.61,overcast clouds
545,Alberdi,AR,-32.8899,-60.6906,60.04,84,0,1.99,clear sky
546,Staunton,US,38.1496,-79.0717,71.1,75,1,0.0,clear sky
547,Marzuq,YE,14.4,46.4667,81.0,46,94,2.33,overcast clouds
548,Sumbe,AO,-11.2061,13.8437,69.75,94,34,2.82,scattered clouds
549,Ilebo,CD,-4.3167,20.5833,71.85,36,0,1.1,clear sky
550,Honavar,IN,14.2833,74.45,77.38,88,100,10.94,overcast clouds
551,Honningsvag,NO,70.9821,25.9704,49.53,93,100,4.52,overcast clouds
552,Chengde,CN,40.9725,117.9361,74.03,73,4,3.02,clear sky
553,Garowe,SO,8.4054,48.4845,73.45,66,97,27.89,overcast clouds
554,Tucurui,BR,-3.7661,-49.6725,80.64,44,35,1.32,scattered clouds
555,Tazovskiy,RU,67.4667,78.7,62.19,73,8,5.91,clear sky
556,Carmen,MX,18.6333,-91.8333,84.24,79,75,9.22,broken clouds
557,Fare,PF,-16.7,-151.0167,78.89,70,94,8.28,overcast clouds
558,Ust-Barguzin,RU,53.45,108.9833,61.88,74,6,1.45,clear sky
559,Mahibadhoo,MV,3.7833,72.9667,81.18,78,100,8.66,overcast clouds
560,Nogliki,RU,51.8333,143.1667,54.63,95,100,13.53,overcast clouds
561,Santa Maria,BR,-29.6842,-53.8069,56.5,100,0,2.3,clear sky
562,Baykit,RU,61.67,96.37,72.79,50,10,3.38,clear sky
563,Ivybridge,GB,50.3904,-3.9191,62.83,96,89,21.65,overcast clouds
564,Ongandjera,NA,-17.8833,15.0667,62.28,28,0,6.93,clear sky
565,Anuradhapura,LK,8.3565,80.4173,78.51,79,100,13.18,overcast clouds
566,Pincher Creek,CA,49.4833,-113.952,81.05,26,1,8.05,clear sky
567,Ancud,CL,-41.8697,-73.8203,50.43,87,100,11.97,light rain
568,Mareeba,AU,-17.0,145.4333,73.49,56,91,5.39,overcast clouds
569,Machiques,VE,10.0644,-72.545,78.26,82,11,7.9,few clouds
570,Linares,CL,-35.85,-71.6,50.76,88,100,2.13,overcast clouds
571,Comodoro Rivadavia,AR,-45.8667,-67.5,58.86,25,0,27.63,clear sky
572,Srimushnam,IN,11.4,79.4167,79.18,74,100,8.75,overcast clouds
573,Karla,EE,59.3723,24.9275,48.16,81,0,3.44,clear sky
574,Luderitz,NA,-26.6481,15.1594,55.81,69,37,1.97,scattered clouds
575,Pacifica,US,37.6138,-122.4869,80.58,84,75,4.0,broken clouds
576,Tadine,NC,-21.55,167.8833,70.86,55,100,17.81,overcast clouds
577,Xining,CN,36.6167,101.7667,59.94,71,100,3.06,overcast clouds
578,Sydney,AU,-33.8679,151.2073,65.35,52,0,1.01,clear sky
579,Ostersund,SE,63.1792,14.6357,57.65,72,40,6.91,scattered clouds
580,San Miguel,SV,13.4833,-88.1833,83.86,84,75,5.75,thunderstorm
581,Dauriya,RU,49.9333,116.8667,70.84,54,6,10.2,clear sky
582,Lakatoro,VU,-16.0999,167.4164,78.55,72,94,5.28,overcast clouds
583,Gladstone,AU,-23.85,151.25,69.78,37,93,5.75,overcast clouds
584,Rovaniemi,FI,66.5,25.7167,54.81,76,0,3.44,clear sky
585,Weiser,US,44.251,-116.9693,98.02,22,27,10.45,scattered clouds
586,Xuddur,SO,4.1213,43.8894,68.36,82,5,15.64,clear sky
587,Uttaradit,TH,17.6667,100.5,77.68,89,99,3.22,overcast clouds
588,Kidal,ML,18.4411,1.4078,79.66,53,97,21.97,overcast clouds
589,Meulaboh,ID,4.1363,96.1285,77.85,76,99,5.03,overcast clouds
590,Bontang,ID,0.1333,117.5,80.53,81,100,7.49,light rain
591,Cooma,AU,-36.2333,149.1333,56.97,38,2,9.22,clear sky
592,Kristiansund,NO,63.1115,7.732,57.25,94,40,0.0,scattered clouds
593,Sao Joao Dos Patos,BR,-6.495,-43.7022,72.41,41,0,2.84,clear sky
594,Lunenburg,CA,44.3835,-64.3155,73.49,98,100,14.97,overcast clouds
595,Flinders,AU,-34.5833,150.8552,67.37,52,0,5.99,clear sky
596,Lososina,RU,48.9975,140.3106,62.04,97,100,3.98,overcast clouds
597,Viedma,AR,-40.8135,-62.9967,62.29,35,7,17.29,clear sky
598,Paraiso,CR,9.8383,-83.8656,67.42,98,100,2.19,overcast clouds
599,Zeven,DE,53.3,9.2833,60.53,94,38,7.52,scattered clouds
600,Sabang,ID,5.8933,95.3214,83.23,73,79,20.0,broken clouds
601,La Union,PE,-5.4,-80.75,68.04,71,0,15.77,clear sky
602,Bereda,ES,43.2686,-7.5406,61.41,89,72,1.9,broken clouds
603,Luena,AO,-11.7833,19.9167,51.39,30,0,4.52,clear sky
604,Vilyuysk,RU,63.7553,121.6247,69.3,32,0,9.62,clear sky
605,Vagamo,NO,61.8751,9.0967,50.31,92,100,5.55,overcast clouds
606,Erenhot,CN,43.6475,111.9767,73.0,34,0,1.68,clear sky
607,Manuk Mangkaw,PH,4.8,119.85,84.85,71,85,8.88,overcast clouds
608,Aykhal,RU,66.0,111.5,61.02,44,0,15.28,clear sky
609,Warri,NG,5.5167,5.75,74.43,91,100,3.09,overcast clouds
610,Kyra,RU,49.5776,111.9753,66.69,64,10,3.33,clear sky
611,Bireun,ID,5.203,96.7009,80.44,59,100,3.29,overcast clouds
612,Talnakh,RU,69.4865,88.3972,71.51,58,100,2.01,overcast clouds
613,Ubinskoye,RU,55.3068,79.6802,59.05,92,36,8.57,scattered clouds
614,Pytalovo,RU,57.0679,27.9138,51.82,98,91,6.44,overcast clouds
615,Otane,NZ,-39.8833,176.6333,60.39,52,24,3.6,few clouds
616,San Jose,US,37.3394,-121.895,84.11,62,20,14.97,haze
617,Ballina,AU,-28.8667,153.5667,66.24,55,67,6.91,broken clouds
618,Columbus,US,39.9612,-82.9988,79.63,65,75,0.0,broken clouds
619,Tamiahua,MX,21.2667,-97.45,82.51,77,93,7.34,overcast clouds
620,Hargeysa,SO,9.56,44.065,70.09,52,22,27.38,few clouds
621,Bedele,ET,8.456,36.353,52.43,96,100,1.74,overcast clouds
622,Namatanai,PG,-3.6667,152.4333,81.77,78,72,10.22,moderate rain
623,Ola,RU,59.5833,151.2833,57.16,57,100,16.4,overcast clouds
624,Sao Joao Da Barra,BR,-21.6403,-41.0511,68.56,80,62,10.58,broken clouds
625,Bilma,NE,18.6853,12.9164,92.86,20,57,6.73,broken clouds
626,Kholm,RU,59.2667,32.85,54.18,97,100,7.31,light rain
627,Batagay,RU,67.6333,134.6333,58.03,42,7,3.8,clear sky
628,Minab,IR,27.1467,57.0801,85.5,57,0,2.15,clear sky
629,Soyo,AO,-6.1349,12.3689,71.87,87,3,5.3,clear sky
630,Shieli,KZ,44.1667,66.75,81.23,27,5,3.69,clear sky
631,Vallenar,CL,-28.5708,-70.7581,64.81,53,46,3.02,scattered clouds
632,Egvekinot,RU,66.3167,-179.1667,47.48,93,100,5.7,moderate rain
633,Rome,US,34.257,-85.1647,79.29,82,1,0.0,clear sky
634,Bathsheba,BB,13.2167,-59.5167,81.21,83,75,11.5,broken clouds
635,Mapimi,MX,25.8167,-103.85,74.17,50,97,5.57,overcast clouds
636,Abu Dhabi,AE,24.4667,54.3667,91.42,79,100,2.3,overcast clouds
637,Ust-Maya,RU,60.4167,134.5333,69.03,39,99,12.73,overcast clouds
638,Kahului,US,20.8947,-156.47,83.46,78,40,21.85,light rain
639,Indramayu,ID,-6.3264,108.32,82.81,72,82,14.29,broken clouds
640,Bang Saphan,TH,11.2126,99.5117,85.95,76,100,8.21,overcast clouds
641,Taoudenni,ML,22.6783,-3.9836,101.32,21,11,15.05,few clouds
642,Opuwo,NA,-18.0607,13.84,58.89,33,1,3.91,clear sky
643,Prieska,ZA,-29.6641,22.7474,45.75,33,0,1.74,clear sky
644,Kashi,CN,39.4547,75.9797,72.61,43,40,6.71,scattered clouds
645,Port-Cartier,CA,50.0334,-66.8654,60.93,86,100,3.96,overcast clouds
646,Windhoek,NA,-22.5594,17.0832,50.36,30,1,2.26,clear sky
647,Turukhansk,RU,65.8167,87.9833,70.43,45,76,13.53,broken clouds
648,Tura,IN,25.5198,90.2201,80.04,90,92,4.74,overcast clouds
649,Dunda,TZ,-8.1167,34.25,58.59,83,0,3.24,clear sky
650,Brae,GB,60.3964,-1.353,57.11,94,47,15.28,scattered clouds
651,Taltal,CL,-25.4,-70.4833,59.16,67,3,4.21,clear sky
652,Tatawin,TN,32.9297,10.4518,79.68,87,0,5.35,clear sky
653,Altay,CN,47.8667,88.1167,64.96,53,5,3.89,clear sky
654,Chadiza,ZM,-14.0678,32.4392,54.25,56,0,2.51,clear sky
655,Jos,NG,9.9167,8.9,63.18,97,100,6.96,overcast clouds
656,Killybegs,IE,54.6333,-8.45,58.44,96,99,4.25,light rain
657,Itaquyry,PY,-24.9333,-55.2167,66.42,67,100,3.53,overcast clouds
658,Nhulunbuy,AU,-12.2333,136.7667,77.61,53,90,18.41,overcast clouds
659,Boleslawiec,PL,51.2642,15.5697,59.45,92,100,3.65,light rain
660,Yatou,CN,37.15,122.3833,78.6,77,100,7.61,light rain
661,Abaza,RU,52.655,90.0928,59.23,92,100,4.47,light rain
662,Emerald,AU,-23.5333,148.1667,66.34,39,100,17.27,overcast clouds
663,Launceston,AU,-41.45,147.1667,58.6,66,71,8.01,moderate rain
664,Kosonsoy,UZ,41.2561,71.5508,70.36,32,6,3.62,clear sky
665,Port Arthur,CN,38.8,121.2667,82.62,80,2,7.85,clear sky
666,Luis Correia,BR,-2.8792,-41.6669,79.36,78,44,9.86,scattered clouds
667,Point Fortin,TT,10.1833,-61.6833,81.01,82,0,8.79,clear sky
668,Miyang,CN,24.4042,103.4428,75.96,76,14,3.33,few clouds
669,Virginia Beach,US,36.8529,-75.978,73.42,85,20,0.0,few clouds
670,Madimba,TZ,-10.4,40.3333,69.4,90,9,5.82,clear sky
671,Parrita,CR,9.5201,-84.3225,82.53,87,100,1.36,overcast clouds
672,Tilichiki,RU,60.4667,166.1,51.06,78,100,22.66,light rain
673,Natal,BR,-5.795,-35.2094,75.85,88,75,10.36,broken clouds
674,Ipilan,PH,8.8431,117.9033,87.4,67,94,12.86,overcast clouds
675,Kalmunai,LK,7.4167,81.8167,81.36,69,100,5.44,overcast clouds
676,Mizan Teferi,ET,6.9833,35.5833,59.56,93,100,2.73,overcast clouds
677,Chiang Khong,TH,20.2613,100.4046,79.12,85,100,2.35,overcast clouds
678,Liepaja,LV,56.5419,21.0367,57.25,93,60,4.61,broken clouds
679,Alofi,NU,-19.0595,-169.9187,78.69,69,40,5.75,scattered clouds
680,Khani,GE,41.9563,42.9566,65.77,57,92,6.44,overcast clouds
681,Omsukchan,RU,62.5333,155.8,41.5,95,100,11.54,overcast clouds
